neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day
1,1.28235,103.83147,3,132,2,2,0.61,25,312,2019,5,23
13,1.29524,103.83787,3,249,1,20,4.69,7,6,2019,8,1
9,1.31675,103.84210999999999,3,239,1,7,2.12,22,143,2019,8,6
4,1.3137299999999998,103.87619000000001,3,199,1,6,1.54,22,134,2019,8,13
5,1.3163799999999999,103.85701,3,118,3,2,0.47,203,338,2019,6,30
5,1.31464,103.85769,3,118,3,2,0.53,203,358,2019,5,16
5,1.3168600000000001,103.85833000000001,3,108,3,1,0.22,141,338,2019,4,16
5,1.31691,103.85846,3,108,3,11,2.7,141,345,2019,8,26
5,1.31542,103.85905,3,119,3,1,0.37,67,365,2019,6,10
6,1.30026,103.90174,3,99,2,1,0.22,1,126,2019,4,15
14,1.30131,103.85191999999999,3,208,2,8,3.16,3,96,2019,8,21
3,1.27682,103.84939,3,200,2,3,1.0,1,45,2019,7,14
11,1.2836,103.8437,2,49,90,7,1.62,2,126,2019,7,24
14,1.30552,103.85625999999999,1,19,1,7,1.62,1,355,2019,7,29
4,1.31922,103.88202,3,99,3,16,3.69,1,45,2019,8,18
4,1.31178,103.87637,3,237,3,1,0.48,113,356,2019,6,28
13,1.2954299999999999,103.84121999999999,3,278,5,3,1.41,113,341,2019,7,10
11,1.28348,103.84215,2,58,90,1,0.33,112,365,2019,5,29
11,1.2776299999999998,103.84164,3,181,4,3,0.93,1,284,2019,7,24
5,1.32437,103.86613,2,40,3,5,1.15,1,0,2019,6,2
5,1.31372,103.85462,3,131,10,1,0.24,141,340,2019,4,24
2,1.3436,103.77051,3,200,2,4,1.1,7,346,2019,7,26
1,1.28227,103.83479,3,139,1,1,0.23,25,208,2019,4,19
5,1.3220399999999999,103.85708000000001,3,81,4,5,1.24,1,0,2019,5,31
5,1.31505,103.85854,3,168,3,5,1.27,157,279,2019,7,27
5,1.30294,103.86288,3,106,30,1,0.77,274,257,2019,7,21
9,1.32665,103.84640999999999,3,181,8,1,0.24,67,178,2019,4,27
3,1.27653,103.84633000000001,3,319,1,22,5.95,5,273,2019,8,26
1,1.272,103.82188000000001,2,58,2,12,4.34,1,32,2019,8,15
10,1.30161,103.83733000000001,3,340,6,1,0.44,6,300,2019,6,22
5,1.31682,103.85866,3,287,3,1,0.26,113,365,2019,5,7
3,1.27405,103.84366999999999,3,144,14,1,0.34,274,0,2019,6,2
10,1.30039,103.8391,3,308,6,1,0.45,6,314,2019,6,24
5,1.3204200000000001,103.86303000000001,3,268,7,1,1.0,113,365,2019,8,4
10,1.3015700000000001,103.83865,3,350,6,1,0.48,6,300,2019,6,28
5,1.30217,103.86283,3,136,7,1,0.67,274,0,2019,7,15
5,1.3168600000000001,103.85333,3,240,2,7,1.79,8,354,2019,7,27
5,1.3167799999999998,103.85717,3,122,5,2,0.6,114,335,2019,6,27
5,1.31641,103.85722,3,118,3,1,0.37,157,335,2019,6,9
11,1.28325,103.84428,2,181,1,2,0.95,6,358,2019,6,29
9,1.3241100000000001,103.85472,2,58,3,5,1.24,2,72,2019,8,11
1,1.28538,103.83348000000001,2,57,28,1,0.3,112,285,2019,5,21
5,1.3155700000000001,103.85289,3,140,20,1,0.75,67,365,2019,7,20
3,1.28138,103.84931,3,319,2,5,1.27,38,347,2019,8,2
3,1.27599,103.84824,3,193,1,7,1.65,5,162,2019,7,29
7,1.29488,103.84238,3,89,1,19,4.96,2,23,2019,8,16
14,1.31294,103.85464,3,229,2,3,0.77,7,340,2019,8,5
5,1.3026,103.86276,3,385,2,3,0.77,4,307,2019,6,28
6,1.3067,103.91821999999999,2,49,1,25,6.0,3,70,2019,8,19
13,1.29609,103.83924,3,139,2,1,1.0,48,315,2019,8,4
13,1.29703,103.83843,3,131,2,2,1.62,48,334,2019,8,2
12,1.29027,103.80659,3,300,3,1,1.0,34,365,2019,8,3
13,1.29681,103.83844,3,137,2,2,1.67,27,305,2019,8,1
13,1.29513,103.83955,3,115,2,3,1.18,18,331,2019,8,2
13,1.2975,103.83804,3,119,2,6,1.84,28,341,2019,8,9
14,1.301,103.84706,3,287,5,2,0.71,113,115,2019,6,23
11,1.2823799999999999,103.8429,2,181,1,1,0.31,6,352,2019,5,25
11,1.2831,103.84295,2,190,1,2,0.5,6,348,2019,7,15
11,1.28219,103.84425,2,181,1,7,2.23,6,343,2019,8,7
11,1.28186,103.84308,2,169,1,3,1.29,6,344,2019,8,11
11,1.28207,103.84307,2,281,1,2,0.68,6,244,2019,6,28
5,1.30995,103.86173000000001,2,58,18,1,0.57,83,340,2019,7,7
4,1.3136700000000001,103.8826,2,39,18,1,0.42,48,359,2019,6,19
14,1.31254,103.8541,3,219,1,11,2.73,1,57,2019,8,27
4,1.31368,103.89405,3,185,2,17,5.0,3,248,2019,8,26
14,1.30271,103.85311999999999,3,242,2,7,1.79,3,8,2019,8,24
13,1.29576,103.83985,2,87,2,6,1.78,28,326,2019,7,4
13,1.29698,103.83793,2,87,2,6,2.22,28,328,2019,8,12
1,1.2741,103.83429,2,79,2,4,1.01,9,362,2019,7,31
8,1.3056,103.84766,2,50,3,2,0.55,1,0,2019,6,6
1,1.2849,103.83448,3,200,3,1,0.29,13,55,2019,5,17
1,1.28539,103.83438000000001,3,181,3,1,0.28,13,35,2019,5,13
9,1.32634,103.85041,3,215,30,3,0.73,2,137,2019,5,16
14,1.3016,103.84734,3,278,7,5,1.39,10,84,2019,8,17
4,1.3119399999999999,103.88584,3,349,3,5,1.52,113,0,2019,7,2
1,1.28409,103.83457,3,119,3,1,0.41,30,75,2019,6,16
1,1.28595,103.83411,3,119,3,1,0.32,30,7,2019,5,26
14,1.3020100000000001,103.86166999999999,3,300,2,1,0.26,7,320,2019,5,5
14,1.30091,103.85157,3,287,5,4,1.03,113,270,2019,8,4
1,1.28451,103.83378,3,131,3,2,0.51,15,35,2019,5,25
14,1.30923,103.85408000000001,2,81,1,1,0.5,64,359,2019,6,30
11,1.28504,103.84163000000001,2,68,3,9,2.5,7,353,2019,8,6
17,1.29443,103.82738,3,181,1,7,2.69,4,59,2019,8,8
12,1.2903,103.80651,3,249,1,5,1.21,4,69,2019,6,30
1,1.29195,103.80839,3,158,1,10,2.48,4,65,2019,8,12
13,1.2935299999999998,103.8362,3,249,1,7,1.74,4,20,2019,8,3
5,1.3089600000000001,103.85743000000001,3,250,2,4,0.98,1,74,2019,5,19
14,1.30885,103.85491,2,49,2,3,0.78,1,0,2019,5,26
14,1.31017,103.85398,2,24,2,1,0.31,1,0,2019,5,25
5,1.30961,103.85738,3,190,1,12,3.08,3,71,2019,7,28
5,1.3028899999999999,103.86185,3,300,2,6,1.88,6,359,2019,8,7
4,1.31579,103.89064,2,60,7,1,0.28,10,73,2019,5,12
14,1.3068,103.85178,1,25,1,14,3.41,10,157,2019,8,27
14,1.30694,103.85141,1,50,1,2,0.59,10,353,2019,8,6
14,1.3055700000000001,103.85297,2,199,1,7,2.14,10,322,2019,8,17
14,1.30748,103.85335,2,150,1,11,3.03,10,198,2019,8,24
14,1.30692,103.85112,2,119,1,1,0.77,10,282,2019,7,21
14,1.30618,103.8527,2,350,1,2,0.6,10,327,2019,6,15
17,1.29649,103.82718,2,199,7,1,0.48,1,365,2019,6,27
14,1.30324,103.86057,2,110,1,8,2.31,9,138,2019,8,17
5,1.30444,103.86159,2,90,1,19,5.0,9,292,2019,8,22
14,1.3030000000000002,103.86012,2,85,1,14,3.93,9,144,2019,8,23
1,1.28252,103.83463,3,146,1,3,1.76,30,220,2019,8,12
14,1.3012700000000001,103.85345,3,165,5,3,1.05,2,0,2019,7,1
4,1.3159399999999999,103.88772,3,165,1,13,3.79,2,120,2019,8,12
5,1.30969,103.86086,2,50,18,1,0.33,59,359,2019,5,30
14,1.3060100000000001,103.85314,1,25,1,9,2.33,10,341,2019,8,19
3,1.27702,103.84678000000001,3,268,2,7,2.47,12,21,2019,8,9
14,1.30738,103.85404,2,131,1,1,0.36,64,365,2019,6,6
1,1.28588,103.83444,3,150,3,1,0.27,15,23,2019,5,9
11,1.28159,103.84666999999999,3,160,3,3,1.0,15,47,2019,6,27
4,1.3144200000000001,103.88053000000001,2,40,18,1,1.0,83,359,2019,8,9
6,1.3075700000000001,103.89601,2,56,1,11,3.37,8,67,2019,8,8
7,1.29996,103.84645,3,368,7,10,2.56,10,157,2019,7,25
9,1.32712,103.84425,2,169,4,5,1.5,8,80,2019,8,7
14,1.30218,103.8482,3,268,3,3,0.79,141,246,2019,7,31
15,1.2882,103.8477,3,287,2,1,0.29,12,35,2019,5,19
14,1.3088799999999998,103.8538,2,25,2,1,0.28,1,0,2019,5,14
14,1.30914,103.85517,2,100,1,1,1.0,64,365,2019,8,4
12,1.28065,103.78568,2,87,3,1,0.58,32,361,2019,7,8
4,1.31481,103.88288,1,28,5,2,1.03,4,90,2019,7,8
5,1.3034700000000001,103.86179,3,181,2,2,0.55,7,208,2019,5,19
4,1.31342,103.88682,3,349,3,2,0.76,113,0,2019,6,22
14,1.29946,103.8514,3,208,6,1,1.0,113,294,2019,8,9
4,1.31325,103.88445,2,100,6,1,1.0,12,60,2019,8,13
5,1.32145,103.8637,3,150,7,1,0.26,79,335,2019,5,7
5,1.31618,103.85925999999999,2,24,2,1,0.28,1,0,2019,5,13
11,1.2846799999999998,103.8416,2,87,3,6,2.07,7,356,2019,8,13
5,1.31138,103.85729,3,160,29,1,1.0,12,78,2019,8,4
5,1.31178,103.85753000000001,3,143,29,2,0.73,12,79,2019,7,31
5,1.31297,103.85888,3,149,29,5,1.49,12,60,2019,6,12
14,1.30328,103.85224000000001,3,319,2,3,1.22,3,243,2019,7,14
17,1.2925200000000001,103.83126,3,132,2,7,1.86,25,294,2019,8,10
6,1.3025,103.90167,2,100,1,10,5.66,7,363,2019,8,13
15,1.2932299999999999,103.83131999999999,3,132,1,9,2.73,25,262,2019,7,29
1,1.28193,103.83171999999999,3,125,1,2,1.43,30,292,2019,7,27
14,1.3019399999999999,103.84869,3,260,3,1,1.0,157,246,2019,8,6
5,1.3157299999999998,103.85524000000001,3,219,2,7,2.56,2,340,2019,8,13
5,1.3151700000000002,103.85716,3,128,4,1,0.29,113,356,2019,5,18
13,1.29443,103.83773000000001,3,249,5,1,1.0,113,300,2019,8,6
14,1.2995700000000001,103.85141,3,287,5,3,0.89,113,270,2019,7,16
14,1.30189,103.84804,3,190,1,5,2.14,1,139,2019,8,22
14,1.3094700000000001,103.85389,3,131,2,7,2.88,8,328,2019,8,25
5,1.3093700000000001,103.87062,3,211,3,18,4.86,6,114,2019,8,22
14,1.3012299999999999,103.86125,3,310,2,8,2.38,2,320,2019,8,8
1,1.27013,103.82044,2,89,1,11,5.59,1,57,2019,8,25
17,1.31475,103.82871,2,50,1,1,0.31,1,0,2019,5,23
3,1.2752299999999999,103.84536,3,381,2,17,4.68,2,323,2019,8,19
11,1.27598,103.84399,3,156,7,1,0.5,274,3,2019,6,30
3,1.27515,103.84504,3,194,8,1,0.48,274,0,2019,6,28
14,1.30925,103.85271,3,181,3,5,2.14,8,259,2019,8,23
4,1.3125799999999999,103.8854,3,200,2,1,0.75,24,337,2019,7,20
4,1.31146,103.87633000000001,3,287,2,1,0.73,24,305,2019,7,19
4,1.30987,103.87634,3,250,3,1,1.0,113,359,2019,8,4
5,1.31551,103.85752,2,49,2,1,0.29,1,0,2019,5,18
9,1.32392,103.8524,3,189,1,3,1.17,1,111,2019,8,3
1,1.2775100000000001,103.83076,2,50,2,1,0.63,1,179,2019,7,12
1,1.29026,103.82704,3,319,1,2,0.75,4,346,2019,6,23
11,1.28365,103.84336,2,49,90,1,0.37,112,354,2019,6,8
5,1.32318,103.86506,2,49,5,2,0.66,1,14,2019,7,31
14,1.30734,103.85279,1,24,1,10,2.97,10,332,2019,8,25
14,1.3073700000000001,103.85197,1,25,1,4,1.41,10,335,2019,8,9
10,1.30034,103.84194000000001,3,135,3,2,2.0,1,75,2019,8,19
9,1.32438,103.85423,2,53,3,1,1.0,2,75,2019,8,13
5,1.3152700000000002,103.85752,2,22,2,1,0.41,1,0,2019,6,16
9,1.3239100000000001,103.85403000000001,3,200,9,1,0.3,141,260,2019,5,21
4,1.3120399999999999,103.8851,3,274,3,1,0.75,141,261,2019,7,20
14,1.3011,103.84980999999999,3,200,20,1,0.4,67,344,2019,6,15
4,1.31105,103.88538,3,268,3,1,0.83,141,311,2019,7,24
5,1.32776,103.86561,3,237,7,1,0.81,141,263,2019,7,23
15,1.28902,103.84648,3,319,2,3,1.25,3,28,2019,7,5
5,1.31692,103.85803,2,42,2,2,0.59,1,0,2019,5,27
14,1.30599,103.85117,1,49,1,4,1.43,10,346,2019,7,25
14,1.31023,103.85367,2,25,2,4,1.56,1,0,2019,7,29
14,1.30141,103.84876,3,299,5,1,0.68,113,358,2019,7,16
17,1.3159100000000001,103.8264,3,181,7,2,0.92,19,300,2019,8,17
17,1.2943799999999999,103.82956,3,222,1,4,1.76,1,138,2019,8,25
9,1.32641,103.84998,3,181,4,2,0.73,114,334,2019,6,18
9,1.3254700000000001,103.85055,3,158,14,3,1.1,203,365,2019,7,10
9,1.31731,103.84729,3,189,3,5,2.14,274,360,2019,7,29
9,1.31979,103.84685,3,219,3,1,0.56,274,350,2019,7,6
14,1.30948,103.85549,2,25,2,1,0.75,1,26,2019,7,20
11,1.27654,103.84104,2,169,1,1,0.35,1,1,2019,6,4
13,1.29344,103.83648000000001,2,69,6,8,2.35,11,194,2019,8,20
4,1.31655,103.9049,3,75,2,3,1.02,1,78,2019,6,15
1,1.28969,103.8277,3,319,1,2,0.72,4,339,2019,8,19
0,1.35891,103.83134,2,44,1,8,3.2,1,229,2019,7,22
2,1.34477,103.76951,3,199,2,3,1.2,4,346,2019,8,1
5,1.3036299999999998,103.86148,3,219,2,3,1.58,4,307,2019,7,26
3,1.27885,103.85292,3,268,2,2,0.95,12,12,2019,8,2
9,1.32076,103.85298,3,219,2,2,0.8,4,335,2019,6,21
9,1.3180100000000001,103.8476,3,158,3,1,0.75,274,358,2019,7,20
5,1.31636,103.8555,3,94,7,2,1.62,12,302,2019,8,2
14,1.3033299999999999,103.84668,3,308,18,1,1.0,8,260,2019,8,13
9,1.31521,103.84267,3,239,1,7,2.28,22,131,2019,8,6
4,1.31433,103.88068,2,39,18,1,0.63,83,359,2019,7,12
1,1.26624,103.81097,3,387,3,1,0.48,4,49,2019,6,28
9,1.3273700000000002,103.85024,3,178,3,2,2.0,157,334,2019,8,6
11,1.28305,103.84458000000001,2,90,1,8,2.79,5,306,2019,8,12
9,1.32659,103.84914,3,137,15,1,0.67,157,342,2019,7,15
4,1.31476,103.88684,3,90,10,5,2.17,84,66,2019,7,28
4,1.31498,103.88668,3,85,6,3,1.25,84,71,2019,8,6
5,1.3148,103.85809,2,22,2,1,0.32,1,0,2019,5,26
5,1.31925,103.86012,3,219,1,6,3.0,2,259,2019,8,25
4,1.31588,103.88198,2,39,18,1,0.51,48,359,2019,7,1
3,1.2735,103.84529,3,136,7,1,0.43,274,0,2019,6,21
14,1.30179,103.86121,3,106,7,1,0.39,274,0,2019,6,13
4,1.31179,103.88588,3,199,3,1,1.0,113,270,2019,8,12
1,1.28399,103.83206,3,111,1,2,2.0,3,326,2019,8,13
14,1.31094,103.85361,2,25,2,2,0.95,1,32,2019,6,29
4,1.315,103.88769,3,79,7,4,1.52,84,69,2019,8,5
4,1.31461,103.88645,3,81,6,2,2.0,84,75,2019,8,8
14,1.3011,103.85165,3,232,2,2,0.64,2,50,2019,8,4
5,1.3203,103.86261999999999,3,287,20,2,1.43,141,365,2019,8,1
3,1.2985,103.85678,2,58,2,20,6.32,5,49,2019,8,22
11,1.2833700000000001,103.84172,2,58,90,1,1.0,112,365,2019,8,3
14,1.31082,103.85398,2,24,2,1,0.39,1,30,2019,6,13
11,1.2836100000000001,103.84294,2,160,1,2,1.62,6,363,2019,7,28
14,1.30125,103.85197,2,60,30,1,1.0,8,55,2019,8,16
3,1.29704,103.85786999999999,2,64,2,22,7.17,5,9,2019,8,16
8,1.3062,103.83476999999999,2,100,90,1,0.32,2,363,2019,5,26
3,1.28006,103.85625,2,115,3,8,2.64,1,151,2019,7,29
15,1.2878100000000001,103.8496,2,106,1,5,1.85,8,339,2019,7,26
15,1.28862,103.84868,2,119,1,3,1.73,8,348,2019,7,30
14,1.3028600000000001,103.85034,2,56,2,5,3.0,1,333,2019,8,11
15,1.28925,103.84841999999999,1,56,1,6,1.98,8,351,2019,8,12
4,1.3123799999999999,103.88741999999999,3,237,3,2,0.75,113,365,2019,7,19
14,1.31044,103.85425,3,150,2,4,1.56,8,357,2019,8,4
14,1.3091700000000002,103.85516,2,24,2,1,0.49,1,25,2019,6,29
3,1.29863,103.85750999999999,2,57,2,22,7.86,5,31,2019,8,20
1,1.28518,103.83064,3,256,3,2,2.0,1,2,2019,8,12
4,1.31366,103.89305999999999,3,129,1,2,0.83,1,166,2019,8,14
5,1.31687,103.85776,2,22,2,3,1.13,1,0,2019,7,5
5,1.3155299999999999,103.85804,2,22,2,3,1.2,1,0,2019,7,27
5,1.3166,103.85773,2,22,2,3,1.11,1,0,2019,6,29
9,1.32655,103.84906,3,168,20,1,0.39,141,365,2019,6,14
14,1.30074,103.85176,3,240,1,14,6.67,1,198,2019,8,25
3,1.2968,103.85578000000001,2,67,2,24,8.37,5,58,2019,8,21
5,1.29565,103.8739,3,168,1,11,3.98,1,108,2019,8,27
5,1.31683,103.85736,2,22,2,1,0.51,1,0,2019,7,1
5,1.2965,103.87055,3,294,5,6,2.43,1,52,2019,8,5
5,1.31635,103.85768,2,25,2,1,0.48,1,0,2019,6,28
3,1.29867,103.85764,2,75,2,18,7.4,5,35,2019,8,24
11,1.28492,103.84276,2,79,90,1,1.0,83,356,2019,8,8
5,1.31484,103.85885999999999,2,22,2,1,0.49,1,0,2019,6,29
3,1.27492,103.84505,3,381,1,11,5.08,5,305,2019,8,26
1,1.28417,103.83385,1,40,1,1,0.86,7,358,2019,7,25
1,1.2853700000000001,103.83328,1,37,1,3,1.34,7,363,2019,7,27
1,1.28396,103.83166999999999,1,40,1,2,0.73,7,364,2019,6,13
4,1.31246,103.88611,3,237,3,1,0.52,113,360,2019,7,2
9,1.32484,103.84909,3,319,2,10,3.8,4,326,2019,8,11
1,1.28453,103.83169000000001,1,42,1,2,1.0,7,356,2019,8,12
7,1.29088,103.84810999999999,3,347,1,8,3.12,2,88,2019,8,10
1,1.28434,103.83321,1,37,1,1,0.43,7,357,2019,6,21
8,1.30634,103.84722,3,110,2,10,4.29,38,344,2019,8,13
4,1.32073,103.90471,2,81,90,2,0.98,5,169,2019,7,7
14,1.3013,103.85283000000001,3,222,2,1,1.0,2,6,2019,8,20
7,1.29891,103.84245,3,299,3,11,4.78,1,6,2019,8,13
15,1.28694,103.85005,1,99,1,1,0.45,8,339,2019,6,24
14,1.30011,103.85151,3,287,5,1,0.49,113,291,2019,6,29
11,1.27749,103.84238,3,200,7,1,0.65,34,364,2019,7,14
9,1.31903,103.84676,3,250,4,1,0.83,34,364,2019,7,24
5,1.3186200000000001,103.85893,2,219,1,1,0.94,2,169,2019,7,28
5,1.3148600000000001,103.85788000000001,2,24,2,2,2.0,1,0,2019,8,1
18,1.33095,103.86804000000001,3,199,1,1,1.0,1,86,2019,8,10
4,1.31561,103.88436,3,126,1,4,1.88,1,107,2019,8,10
11,1.2832,103.8455,3,119,5,2,1.43,12,365,2019,8,13
1,1.27641,103.83673,2,108,3,2,1.76,18,61,2019,8,25
1,1.28878,103.82905,2,99,5,1,0.5,18,65,2019,6,30
13,1.295,103.83932,3,137,2,4,1.62,48,325,2019,8,7
13,1.29675,103.84074,3,131,2,2,1.33,27,332,2019,8,9
13,1.2960399999999999,103.84042,3,136,2,4,2.4,48,337,2019,8,6
4,1.31276,103.88516,3,258,3,2,0.83,141,327,2019,7,7
8,1.30631,103.83496,2,150,1,6,3.67,3,66,2019,8,14
1,1.2658200000000002,103.81531,3,242,2,7,4.12,1,108,2019,8,22
5,1.30914,103.86304,1,22,1,2,0.97,109,164,2019,6,29
5,1.31631,103.85913000000001,2,25,2,3,2.73,1,2,2019,8,7
5,1.31705,103.85745,2,24,2,3,1.73,1,1,2019,8,4
5,1.30887,103.86316,1,22,1,1,0.65,109,164,2019,7,14
10,1.30469,103.83336,2,110,2,5,3.49,2,60,2019,8,27
12,1.30474,103.78499000000001,2,56,30,1,0.52,4,358,2019,7,2
4,1.31097,103.88592,3,169,1,2,2.0,22,145,2019,8,12
5,1.30958,103.85785,2,219,1,1,0.88,3,285,2019,7,26
4,1.31174,103.87885,3,300,2,10,4.48,13,224,2019,8,18
13,1.2949,103.83872,3,115,5,1,0.58,84,83,2019,7,8
13,1.29572,103.83896999999999,3,110,5,1,1.0,84,86,2019,7,29
13,1.29667,103.83844,2,93,2,3,1.34,27,334,2019,7,8
5,1.31065,103.86274,1,22,1,3,1.67,109,163,2019,8,9
5,1.31036,103.86201,1,26,1,2,0.85,109,164,2019,6,26
5,1.30922,103.86303000000001,1,26,1,2,1.3,109,164,2019,7,30
5,1.3100399999999999,103.86157,1,26,1,2,1.4,109,164,2019,7,19
5,1.32284,103.86283,3,349,3,4,1.97,9,167,2019,8,3
5,1.30864,103.8628,2,160,1,1,1.0,109,164,2019,8,10
8,1.30626,103.84691,2,81,1,1,0.65,64,365,2019,7,14
4,1.31313,103.88701999999999,3,260,14,1,1.0,157,365,2019,8,12
4,1.31217,103.87793,3,360,2,12,5.37,13,237,2019,8,23
4,1.31102,103.87928000000001,3,360,2,8,3.53,13,257,2019,8,13
4,1.31263,103.87923,3,360,2,10,4.35,13,249,2019,8,20
4,1.31033,103.87807,3,360,2,11,5.0,13,263,2019,8,21
4,1.31035,103.87753000000001,3,360,2,8,3.81,13,242,2019,8,25
4,1.31236,103.87788,3,360,2,10,5.0,13,243,2019,8,20
14,1.3012700000000001,103.85213,3,249,6,3,3.0,2,0,2019,8,12
13,1.29803,103.83606999999999,3,108,4,1,1.0,5,26,2019,8,7
1,1.26863,103.8239,2,85,1,5,3.33,1,364,2019,8,6
1,1.28503,103.83408,3,119,30,2,1.25,31,330,2019,8,27
5,1.31172,103.86001,2,150,1,4,2.55,3,275,2019,8,16
1,1.28431,103.83449,3,124,30,1,1.0,31,355,2019,8,10
1,1.28201,103.83055999999999,3,125,2,1,0.52,3,312,2019,7,2
5,1.3166,103.85888,3,128,4,1,1.0,113,365,2019,7,31
8,1.3053700000000001,103.83381,2,94,2,12,5.63,2,44,2019,8,23
1,1.28386,103.83337,2,75,1,2,1.54,30,325,2019,8,6
1,1.27803,103.83856,3,94,2,4,2.26,10,65,2019,7,31
1,1.28567,103.83304,2,82,1,1,0.45,30,292,2019,6,24
1,1.278,103.83867,3,94,2,6,2.86,4,62,2019,8,7
3,1.29748,103.8575,3,268,2,9,4.82,6,22,2019,8,20
15,1.2887600000000001,103.84836,1,51,1,1,0.65,8,357,2019,7,14
15,1.2878399999999999,103.84952,1,75,1,4,2.35,8,347,2019,8,8
15,1.2887899999999999,103.84843000000001,1,75,1,4,2.79,8,350,2019,8,10
3,1.27464,103.84512,3,162,10,1,1.0,274,14,2019,8,14
2,1.34151,103.77176999999999,3,99,4,2,1.67,18,72,2019,8,13
5,1.31667,103.85783,2,24,2,2,1.67,1,0,2019,7,28
14,1.3014299999999999,103.85353,3,381,2,6,4.29,3,243,2019,8,12
2,1.34189,103.77433,3,99,4,2,1.58,18,77,2019,8,16
2,1.34054,103.77416,3,99,4,4,2.26,18,73,2019,8,17
4,1.31189,103.88408000000001,3,187,7,4,2.22,8,82,2019,8,4
5,1.31554,103.85786,2,22,2,1,1.0,1,4,2019,7,30
6,1.3042,103.91568000000001,2,44,1,3,1.55,2,170,2019,8,24
5,1.31073,103.85623000000001,3,190,2,3,1.48,3,74,2019,8,8
4,1.31556,103.88523,2,65,3,1,1.0,1,0,2019,7,31
14,1.3088899999999999,103.85347,2,24,2,1,1.0,1,0,2019,8,4
14,1.30939,103.85543,2,24,2,4,2.35,1,0,2019,8,10
14,1.3088899999999999,103.85512,2,24,2,3,2.2,1,0,2019,8,10
3,1.2763,103.84528,3,250,1,11,5.5,5,265,2019,8,18
9,1.3180100000000001,103.84646,3,140,1,1,1.0,2,9,2019,8,10
5,1.31694,103.85495,2,90,3,6,2.95,4,76,2019,8,19
14,1.30369,103.85004,2,56,2,3,2.25,1,324,2019,8,1
3,1.28009,103.84883,2,189,1,1,1.0,2,345,2019,8,18
7,1.29979,103.84472,3,369,7,2,1.25,12,79,2019,7,28
3,1.30186,103.85495,3,258,1,7,3.82,2,297,2019,8,4
15,1.2946,103.83182,3,119,3,4,2.45,1,76,2019,8,25
9,1.32686,103.84777,3,319,2,5,2.59,7,350,2019,8,6
14,1.30047,103.84857,3,258,7,5,4.05,10,235,2019,8,24
15,1.29193,103.84288000000001,2,117,10,1,0.88,1,5,2019,7,26
4,1.31146,103.88691999999999,3,228,10,2,1.33,8,173,2019,8,11
5,1.30768,103.86341,2,99,1,9,4.91,1,70,2019,8,26
5,1.31395,103.85433,2,90,2,5,3.0,1,25,2019,7,31
3,1.29139,103.84912,2,208,1,3,1.45,2,85,2019,6,30
5,1.3100399999999999,103.86059,2,49,18,1,1.0,112,359,2019,8,14
5,1.3196299999999999,103.85849,3,344,2,1,0.65,16,342,2019,7,14
5,1.30348,103.86147,3,169,21,1,1.0,31,26,2019,8,3
14,1.3073299999999999,103.84711,3,110,2,3,2.43,38,333,2019,8,14
3,1.29959,103.85809,2,100,1,1,1.0,2,0,2019,8,11
4,1.31246,103.88665,2,69,2,5,3.33,14,75,2019,8,18
4,1.31625,103.89143,2,40,3,2,2.0,1,1,2019,8,21
4,1.3107,103.88826999999999,2,65,2,2,1.54,14,74,2019,7,29
1,1.28356,103.83081,3,236,1,3,1.76,30,322,2019,8,2
11,1.2786899999999999,103.84066,2,76,1,2,1.33,1,0,2019,7,28
4,1.31372,103.88271999999999,3,128,2,8,4.9,2,151,2019,8,22
4,1.31332,103.88528000000001,3,300,2,2,1.54,6,351,2019,7,28
2,1.31264,103.79594,2,62,28,1,1.0,14,330,2019,8,5
9,1.32895,103.84278,3,368,5,10,6.12,15,154,2019,8,27
4,1.30984,103.87609,3,287,3,2,1.5,203,356,2019,7,27
9,1.32376,103.84773,3,150,2,1,0.64,1,4,2019,7,13
4,1.31345,103.89326,3,381,2,5,3.95,7,354,2019,8,13
4,1.3105,103.88507,3,169,1,2,1.2,22,157,2019,8,8
13,1.29366,103.83691999999999,2,40,14,1,1.0,2,73,2019,8,6
5,1.3099100000000001,103.86359,2,90,3,3,2.31,1,66,2019,8,24
9,1.32823,103.84727,3,168,5,1,0.7,113,365,2019,7,17
14,1.30197,103.84886,1,72,1,3,3.0,1,0,2019,8,5
3,1.29874,103.85743000000001,2,94,14,1,0.61,1,220,2019,7,11
13,1.29485,103.8407,3,125,2,1,1.0,48,338,2019,8,13
9,1.32436,103.85266999999999,3,167,28,1,0.65,45,365,2019,7,14
3,1.27678,103.84616,2,137,3,1,0.83,1,35,2019,7,24
1,1.27746,103.83653000000001,3,199,3,3,2.43,1,10,2019,8,10
8,1.30508,103.83442,3,331,1,1,1.0,2,166,2019,8,5
11,1.28464,103.84343,2,69,28,1,1.0,112,356,2019,8,15
4,1.31249,103.88586,3,199,2,5,3.95,6,351,2019,8,25
5,1.31159,103.85651,3,189,1,1,0.79,2,8,2019,7,22
11,1.2823,103.84441,2,149,1,1,0.73,14,352,2019,7,19
5,1.31639,103.85304000000001,3,287,7,1,0.79,203,365,2019,7,22
9,1.32912,103.84459,2,58,3,1,1.0,1,178,2019,8,1
18,1.32823,103.86799,3,129,7,1,1.0,6,354,2019,8,8
